SPSS_id,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs,namecsv,SIMBAD,bestfitFLAG,ratioR,chiT,chiTadj,rchi2,rchi2adj,rchi2Badj,rchi2Radj,flaggap
HD_74280,3079329274484276480,  4.2679243,  4.1553445,  4.4091067, -0.2537622,NOT_AVAILABLE,      0,True, 44, 38,74280.fits.csv,SAT_VAR,  0,     0.99,     0.03,     0.03,     7.85,     7.68,     1.57,     3.66 , 0
HD_7439,2475331528340199936,  5.0169754,  5.2573833,  4.6360388,  0.6213446,NOT_AVAILABLE,      0,True, 27, 24,7439.fits.csv,DMS,  0,     1.04,     0.04,     0.04,     4.88,     4.89,     1.75,     1.38 , 0
HD_74395,5754141722822178432,  4.3582811,  4.8304553,  3.8198519,  1.0106034,NOT_AVAILABLE,      0,True, 40, 41,74395.fits.csv,OK,  0,     1.02,     0.06,     0.06,    10.17,    10.17,     1.60,     1.40 , 0
HD_74462,1093220673214868224,  8.3604040,  8.9135666,  7.6450539,  1.2685127,NOT_AVAILABLE,      0,True, 72, 69,74462.fits.csv,OK,  0, 10924.29,     0.68,  3766.97,   189.19,    32.09,    39.01,    19.34 , 1
HD_74721,608373012147745920,  8.6919088,  8.7068205,  8.6301823,  0.0766382,NOT_AVAILABLE,      0,True, 47, 46,74721.fits.csv,OK,  0,  3351.37,     0.26,  2905.87,   114.30,   121.41,   163.56,    71.78 , 1
HD_7476,2533660345315782528,  5.5818796,  5.8100395,  5.2019382,  0.6081014,NOT_AVAILABLE,      0,True, 24, 22,7476.fits.csv,OK,  0,  3186.74,     0.23,  4438.98,    66.17,    50.55,    52.21,    51.32 , 1
HD_75332,716109930305855360,  6.0904160,  6.3461032,  5.6688423,  0.6772609,NOT_AVAILABLE,      0,True, 44, 42,75332.fits.csv,OK,  0,  5731.72,     0.52,  3022.65,   130.45,    34.13,    39.30,    26.88 , 1
HD_75333,5762217876246382080,  5.2753963,  5.2330031,  5.3294363, -0.0964332,NOT_AVAILABLE,      0,True, 44, 33,75333.fits.csv,VAR,  0,     0.93,     0.06,     0.05,    10.03,     8.00,     2.74,     2.47 , 0
HD_75732,704967037090946688,  5.7326808,  6.1556811,  5.1470094,  1.0086718,NOT_AVAILABLE,      0,True, 44, 42,75732.fits.csv,EB,  0,     1.10,     0.09,     0.05,     9.59,     9.29,     0.94,     0.82 , 0
HD_75782,717944469753713152,  6.9579935,  7.2503319,  6.4963970,  0.7539349,NOT_AVAILABLE,      0,True, 36, 36,75782.fits.csv,OK,  0,  2711.52,     0.33,     0.33,    73.82,    73.82,    88.68,    59.56 , 1
HD_76151,5760701787150565888,  5.8466349,  6.1758718,  5.3507657,  0.8251061,NOT_AVAILABLE,      0,True, 28, 28,76151.fits.csv,OK,  0,     0.99,     0.04,     0.03,     9.33,     9.27,     0.65,     1.47 , 0
HD_76219,692906219167392384,  4.9686174,  5.4621348,  4.3238301,  1.1383047,NOT_AVAILABLE,      0,True, 55, 43,76219.fits.csv,OK,  0,  5753.30,     0.56,  4314.74,   173.15,    26.31,    19.63,    27.76 , 1
HD_76291,1010211835989049344,  5.4051661,  5.9686146,  4.6877403,  1.2808743,NOT_AVAILABLE,      0,True, 39, 42,76291.fits.csv,OK,  0,     1.11,     0.09,     0.05,     7.51,     7.12,     1.17,     0.98 , 0
HD_76294,583588100209595776,  2.8702028,  3.6310704,  2.4316075,  1.1994629,NOT_AVAILABLE,      0,True, 46, 46,76294.fits.csv,SAT,  0,     0.87,     0.16,     0.12,     4.28,     3.10,     2.64,     1.59 , 0
HD_76351,604677042466290688,  4.9895906,  5.7217207,  4.1637383,  1.5579824,NOT_AVAILABLE,      0,True, 63, 65,76351.fits.csv,VAR,  0, 10815.53,     0.73,  3102.54,   252.03,    18.93,     9.97,    19.22 , 1
HD_76376,5728949987284814848,  5.3179669,  6.0049438,  4.5199013,  1.4850426,NOT_AVAILABLE,      0,True, 31, 29,76376.fits.csv,OK,  0, 12120.50,     0.74,  3459.61,   140.57,    13.39,    11.21,    11.90 , 1
HD_76508,611616816265130240,  5.9124613,  6.4000363,  5.2604437,  1.1395926,NOT_AVAILABLE,      0,True, 33, 29,76508.fits.csv,OK,  0,  7878.31,     0.64,  3192.46,   132.80,    21.13,    19.02,    20.44 , 1
HD_76579,5729969440722976768,  5.3540945,  6.2051368,  4.4572773,  1.7478595,NOT_AVAILABLE,      0,True, 37, 36,76579.fits.csv,VAR,  0, 16601.52,     0.80,  3545.78,   174.27,    12.97,    14.53,     7.44 , 1
HD_76644,1014058103758571520,  3.1209731,  3.4182682,  2.9106801,  0.5075881,NOT_AVAILABLE,      0,True, 24, 23,76644.fits.csv,SAT_DMS,  0,  3996.46,     0.37,  3412.47,    87.38,    79.72,   102.14,    58.55 , 1
HD_76780,685042030968334592,  7.4853220,  7.8100677,  6.9888897,  0.8211780,NOT_AVAILABLE,      0,True, 36, 37,76780.fits.csv,OK,  0,  6382.12,     0.56,  3140.03,   129.31,    30.26,    32.71,    24.70 , 1
HD_76813,712117436084443008,  4.9987311,  5.4478292,  4.3803248,  1.0675044,NOT_AVAILABLE,      0,True, 37, 34,76813.fits.csv,OK,  0,     0.92,     0.09,     0.05,     8.72,     8.28,     1.06,     0.96 , 0
HD_76932,5730371484020807808,  5.6518154,  5.9369235,  5.1942225,  0.7427011,NOT_AVAILABLE,      0,True, 30, 29,76932.fits.csv,OK,  0,     1.03,     0.04,     0.04,     7.68,     7.76,     3.22,     1.18 , 0
HD_76943,816649002967779584,  3.9596081,  4.0784917,  3.4646406,  0.6138511,NOT_AVAILABLE,      0,True, 35, 40,76943.fits.csv,SAT_BIN,  0,     0.96,     0.07,     0.06,     2.82,     2.40,     2.23,     1.65 , 0
HD_76944,718762850001931648,  5.5469751,  6.4772959,  4.5847230,  1.8925729,NOT_AVAILABLE,      0,True, 40, 39,76944.fits.csv,OK,  0,  8082.81,     0.62,     0.61,   105.58,   105.28,    73.88,   125.86 , 1
HD_77350,688237795874306944,  5.4373121,  5.4178362,  5.4456620, -0.0278258,NOT_AVAILABLE,      0,True, 24, 20,77350.fits.csv,BIN,  0,     0.92,     0.07,     0.06,     7.27,     4.75,     2.16,     1.97 , 0
HD_77601,1012629082238847872,  5.3612614,  5.5990973,  4.9756246,  0.6234727,NOT_AVAILABLE,      0,True, 49, 45,77601.fits.csv,OK,  1,     1.02,     0.03,     0.03,     5.49,     5.52,     1.11,     1.55 , 0
HD_77818,1037703444910272512,  7.3477087,  7.8520927,  6.6793561,  1.1727366,NOT_AVAILABLE,      0,True, 61, 61,77818.fits.csv,OK,  0,     0.96,     0.05,     0.04,     9.09,     8.98,     0.88,     0.97 , 0
HD_77912,719103698606421888,  4.2842340,  4.7948842,  3.6303377,  1.1645465,NOT_AVAILABLE,      0,True, 43, 42,77912.fits.csv,ChP,  0,  2119.39,     0.36,     0.27,   100.16,   100.08,     2.27,   137.38 , 1
HD_78209,1016370651589755904,  4.4058981,  4.5350676,  4.1506362,  0.3844314,NOT_AVAILABLE,      0,True, 41, 38,78209.fits.csv,OK,  0,     1.60,     0.24,     0.31,    24.98,     7.51,     7.21,     2.56 , 0
HD_78249,1039214620563565056,  6.8167424,  7.3054848,  6.1642275,  1.1412573,NOT_AVAILABLE,      0,True, 52, 54,78249.fits.csv,OK,  0,     0.94,     0.07,     0.05,    10.12,     9.94,     0.96,     1.14 , 0
HD_78316,592021045155272832,  5.1893725,  5.1580377,  5.2549939, -0.0969563,NOT_AVAILABLE,      0,True, 44, 36,78316.fits.csv,VAR,  0,     0.98,     0.04,     0.04,     7.45,     7.12,     1.77,     2.90 , 0
HD_78362,1043382731705599360,  4.5654550,  4.7434320,  4.2872796,  0.4561524,NOT_AVAILABLE,      1,True, 66, 62,78362.fits.csv,BIN,  0,     0.82,     0.13,     0.11,     9.91,     6.46,     2.93,     2.56 , 0
HD_78418,689004018040211072,  5.7936783,  6.1276078,  5.2835612,  0.8440466,NOT_AVAILABLE,      0,True, 25, 22,78418.fits.csv,BIN,  0,     0.89,     0.10,     0.06,     8.48,     6.80,     1.55,     1.58 , 0
HD_78479,635095890642370560,  6.8601408,  7.4484138,  6.1324420,  1.3159719,NOT_AVAILABLE,      0,True, 51, 52,78479.fits.csv,OK,  0,     0.96,     0.06,     0.05,     7.57,     7.52,     0.70,     0.72 , 0
HD_78558,5731252295913584768,  7.1354198,  7.4464202,  6.6453919,  0.8010283,NOT_AVAILABLE,      0,True, 40, 38,78558.fits.csv,OK,  0,     0.95,     0.06,     0.04,     7.91,     7.28,     1.17,     1.57 , 0
HD_78712,699870869414974336,  3.3687501,  6.3271494,  2.3801565,  3.9469929,VARIABLE,      0,True, 21, 21,78712.fits.csv,SAT,  0,     1.33,     0.22,     0.24,     4.10,     3.87,     3.30,     3.18 , 0
HD_79028,1040054235130174080,  5.0211039,  5.3353024,  4.5493364,  0.7859659,NOT_AVAILABLE,      0,True, 63, 59,79028.fits.csv,BIN,  0,     1.08,     0.05,     0.05,    10.87,    10.77,     1.92,     1.44 , 0
HD_79158,817013387993056640,  5.2414556,  5.1993136,  5.3402667, -0.1409531,NOT_AVAILABLE,      0,True, 36, 29,79158.fits.csv,VAR,  0,     0.94,     0.05,     0.05,     6.62,     5.18,     1.94,     2.68 , 0
HD_79452,714079652021800320,  5.7533727,  6.1893988,  5.1399436,  1.0494552,NOT_AVAILABLE,      0,True, 36, 33,79452.fits.csv,OK,  0,     0.97,     0.06,     0.04,     9.39,     9.22,     1.37,     0.96 , 0
HD_79469,3845263368043470080,  3.8813465,  3.8505359,  3.8887017, -0.0381658,NOT_AVAILABLE,      0,True, 23, 24,79469.fits.csv,SAT_BIN,  0,     0.96,     0.06,     0.05,     5.61,     3.82,     1.64,     2.21 , 0
HD_80218,632104703618657792,  6.4865608,  6.7390757,  6.0642099,  0.6748657,NOT_AVAILABLE,      0,True, 42, 38,80218.fits.csv,OK,  0,  6137.89,     0.51,  3210.42,   125.46,    39.09,    49.61,    25.23 , 1
HD_80493,702343774145932544,  2.4886539,  3.7024338,  2.1015406,  1.6008933,NOT_AVAILABLE,      0,True, 41, 39,80493.fits.csv,SAT,  0,  2785.21,     0.53,     0.42,    15.36,    14.85,     2.42,    20.13 , 1
HD_80499,5738958360595725312,  4.5203552,  4.9891953,  3.9057052,  1.0834901,NOT_AVAILABLE,      0,True, 31, 30,80499.fits.csv,DMS,  0,     0.95,     0.07,     0.04,     7.67,     7.45,     0.82,     0.96 , 0
HD_80586,5742852762061978880,  4.5646086,  5.0246501,  3.9354651,  1.0891850,NOT_AVAILABLE,      0,True, 28, 29,80586.fits.csv,OK,  0,     0.94,     0.07,     0.04,     7.89,     7.68,     0.78,     0.91 , 0
HD_81192,634289879899622784,  6.2574267,  6.7538061,  5.5908599,  1.1629462,NOT_AVAILABLE,      0,True, 39, 35,81192.fits.csv,OK,  0,     1.05,     0.05,     0.05,     6.97,     6.86,     2.09,     1.23 , 0
HD_81937,1064092789129355136,  3.5820162,  3.7968562,  3.2501216,  0.5467346,NOT_AVAILABLE,      0,True, 71, 68,81937.fits.csv,SAT,  0,     0.98,     0.05,     0.04,     7.26,     6.76,     1.68,     1.49 , 0
HD_8207,398030875774246656,  4.5738301,  5.1125269,  3.8979554,  1.2145715,NOT_AVAILABLE,      0,True, 23, 23,8207.fits.csv,OK,  0,     1.11,     0.09,     0.05,     5.09,     4.57,     0.92,     0.82 , 0
HD_82210,1071133340038904320,  4.3226461,  4.7439733,  3.7549458,  0.9890275,NOT_AVAILABLE,      0,True, 39, 38,82210.fits.csv,VAR,  0,     0.90,     0.11,     0.06,     6.10,     4.38,     1.55,     1.22 , 0
HD_82328,1018776176872261248,  3.0717425,  3.5151834,  2.6866081,  0.8285754,NOT_AVAILABLE,      0,True, 31, 30,82328.fits.csv,SAT,  0,     1.17,     0.16,     0.17,     7.01,     6.47,     7.46,     1.12 , 0
HD_82395,589907543288859264,  4.6827707,  5.2101512,  4.0100369,  1.2001143,NOT_AVAILABLE,      0,True, 49, 47,82395.fits.csv,OK,  0,     1.08,     0.07,     0.04,    10.74,    10.63,     0.77,     0.85 , 0
HD_82590,5678998555559255296,  9.2725210,  9.5405798,  8.8254690,  0.7151108,NOT_AVAILABLE,      0,True, 46, 46,82590.fits.csv,OK,  0,  6284.74,     0.52,  3219.49,   168.48,    55.38,    69.26,    34.85 , 1
HD_82621,1018881764347586304,  4.4407907,  4.4722366,  4.3925343,  0.0797024,NOT_AVAILABLE,      0,True, 44, 42,82621.fits.csv,SAT,  0,   653.03,     0.16,     0.16,    63.39,    63.37,    84.53,    40.65 , 1
HD_82635,798883781282661248,  4.2971110,  4.7624383,  3.6843865,  1.0780518,NOT_AVAILABLE,      0,True, 47, 42,82635.fits.csv,VAR,  0,  7318.40,     0.62,  3132.04,   185.80,    30.00,    22.14,    31.10 , 1
HD_82741,812966291849963008,  4.5221634,  5.0302763,  3.8602347,  1.1700416,NOT_AVAILABLE,      0,True, 38, 38,82741.fits.csv,OK,  1,     1.06,     0.05,     0.04,     6.43,     6.34,     1.06,     0.75 , 0
HD_83506,1120033123252071168,  4.8888545,  5.3848481,  4.2288537,  1.1559944,NOT_AVAILABLE,      0,True, 37, 35,83506.fits.csv,OK,  1,     1.04,     0.04,     0.04,     6.35,     6.35,     0.60,     0.85 , 0
HD_83618,3827873938815011200,  3.4662993,  4.2303624,  2.7098393,  1.5205231,NOT_AVAILABLE,      0,True, 44, 44,83618.fits.csv,SAT,  0,     1.12,     0.10,     0.09,     4.80,     4.43,     2.31,     0.93 , 0
HD_83787,792994797003014528,  5.1995974,  6.1409612,  4.2299008,  1.9110603,NOT_AVAILABLE,      0,True, 44, 40,83787.fits.csv,VAR,  0,     1.29,     0.20,     0.10,     8.86,     6.59,     2.19,     1.40 , 0
HD_83805,801367371890645248,  5.3793850,  5.8452272,  4.7552037,  1.0900235,NOT_AVAILABLE,      0,True, 39, 37,83805.fits.csv,OK,  1,     0.97,     0.05,     0.04,     6.58,     6.49,     0.67,     0.87 , 0
HD_84441,641662895638787584,  2.7839565,  3.4781549,  2.4172122,  1.0609426,NOT_AVAILABLE,      0,True, 42, 41,84441.fits.csv,SAT_VAR,  0,     0.78,     0.26,     0.15,     7.09,     3.38,     3.67,     1.87 , 0
HD_84453,820984274238224128,  6.5688901,  7.0366087,  5.9307051,  1.1059036,NOT_AVAILABLE,      0,True, 85, 77,84453.fits.csv,OK,  1,     0.96,     0.06,     0.04,     7.29,     7.09,     0.76,     1.03 , 0
HD_84737,821455861647126656,  4.9165530,  5.2340274,  4.4470196,  0.7870078,NOT_AVAILABLE,      0,True, 84, 74,84737.fits.csv,OK,  1,     1.02,     0.03,     0.03,     7.38,     7.39,     0.68,     1.54 , 0
HD_8491,531667443164972416,  4.4439874,  4.9646015,  3.7697272,  1.1948743,NOT_AVAILABLE,      0,True, 33, 33,8491.fits.csv,OK,  0,     1.12,     0.07,     0.05,     4.90,     4.66,     0.73,     0.88 , 0
HD_85235,1020761860511681024,  5.1777754,  4.5654497,  4.4801517,  0.0852981,NOT_AVAILABLE,      0,True, 44, 42,85235.fits.csv,DMS,  0,    99.99,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00 , 9
HD_85444,5687035813759862272,  3.8642342,  4.3672142,  3.2416065,  1.1256077,NOT_AVAILABLE,      0,True, 23, 23,85444.fits.csv,SAT,  0,     0.95,     0.08,     0.05,     6.39,     6.11,     1.26,     0.87 , 0
HD_85503,643819484617141504,  3.5301552,  4.2057247,  2.8110988,  1.3946259,NOT_AVAILABLE,      0,True, 63, 63,85503.fits.csv,SAT,  0,     1.07,     0.07,     0.07,     7.03,     7.02,     1.51,     0.81 , 0
HD_86322,1127168988075416192,  6.6281629,  7.1381226,  5.9583025,  1.1798201,NOT_AVAILABLE,      0,True, 40, 38,86322.fits.csv,OK,  1,     0.97,     0.06,     0.04,     3.83,     3.62,     0.70,     0.88 , 0
HD_86728,746545172372256384,  5.2049575,  5.5444608,  4.7039132,  0.8405476,NOT_AVAILABLE,      0,True, 39, 38,86728.fits.csv,OK,  1,     1.00,     0.04,     0.04,     6.74,     6.70,     0.67,     1.29 , 0
HD_86986,615540938902909440,  7.9642005,  8.0295506,  7.8065462,  0.2230043,NOT_AVAILABLE,      0,True, 30, 29,86986.fits.csv,OK,  0,  1261.69,     0.19,     0.25,    51.29,    51.11,    12.82,    65.77 , 1
HD_8705,2455241320597417856,  4.5115356,  5.1574874,  3.7387409,  1.4187465,NOT_AVAILABLE,      1,True, 71, 70,8705.fits.csv,OK,  0,     1.18,     0.12,     0.07,     7.86,     7.25,     1.22,     0.80 , 0
HD_87140,852644127442948096,  8.7631197,  9.1551552,  8.1831627,  0.9719925,NOT_AVAILABLE,      0,True, 43, 45,87140.fits.csv,OK,  0,  6336.44,     0.64,  3015.71,   127.28,    52.69,    73.89,    20.30 , 1
HD_87141,852411202776521856,  5.5877814,  5.8388114,  5.1768093,  0.6620021,NOT_AVAILABLE,      0,True, 47, 43,87141.fits.csv,OK,  1,     1.08,     0.05,     0.05,     6.29,     6.08,     2.15,     1.38 , 0
HD_8724,2593188145361730432,  7.9686813,  8.5332861,  7.2408996,  1.2923865,NOT_AVAILABLE,      0,True, 36, 33,8724.fits.csv,OK,  0, 11644.94,     0.70,  3818.58,   174.99,    34.24,    45.92,    15.23 , 1
HD_87646,623313901995781632,  7.9994578,  8.2305756,  7.4346261,  0.7959495,NOT_AVAILABLE,      0,True, 26, 28,87646.fits.csv,DMS,  0,  1796.96,     0.19,     0.19,    20.95,    20.95,     1.33,    29.48 , 1
HD_87737,622052899598187392,  3.4907143,  3.5431592,  3.4167209,  0.1264384,NOT_AVAILABLE,      0,True, 20, 21,87737.fits.csv,SAT,  0,     0.99,     0.05,     0.05,     4.39,     3.94,     2.12,     1.79 , 0
HD_87822,745776957342208512,  6.4330225,  6.3467231,  5.7640638,  0.5826592,NOT_AVAILABLE,      0,True, 50, 45,87822.fits.csv,DMS,  0,    99.99,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00 , 9
HD_88355,3881744167420534528,  6.3357620,  6.5444489,  5.9196577,  0.6247911,NOT_AVAILABLE,      0,True, 38, 34,88355.fits.csv,DMS,  0,     0.92,     0.09,     0.06,     4.05,     1.96,     1.46,     1.94 , 0
HD_88609,851658896305185024,  8.2698507,  8.8148499,  7.5582795,  1.2565703,NOT_AVAILABLE,      0,True, 50, 45,88609.fits.csv,ChP,  0,  3069.27,     0.32,     0.33,    73.96,    73.31,    14.74,    95.62 , 1
HD_88737,628852004626257152,  5.8947101,  6.1722708,  5.4511871,  0.7210836,NOT_AVAILABLE,      0,True, 23, 22,88737.fits.csv,OK,  1,     0.99,     0.04,     0.03,     5.14,     5.01,     0.72,     1.68 , 0
HD_88983,1053660244847204864,  5.7209015,  5.7890472,  5.5740905,  0.2149568,NOT_AVAILABLE,      0,True, 50, 46,88983.fits.csv,OK,  0,     0.87,     0.10,     0.08,    11.36,     5.40,     4.30,     2.55 , 0
HD_88986,741184091114529792,  6.3150477,  6.6275616,  5.8221483,  0.8054132,NOT_AVAILABLE,      0,True, 27, 26,88986.fits.csv,OK,  1,     1.05,     0.04,     0.04,     2.94,     2.77,     0.98,     1.31 , 0
HD_89010,725469767850488064,  5.7994523,  6.1302948,  5.2970972,  0.8331976,NOT_AVAILABLE,      1,True, 21, 18,89010.fits.csv,OK,  0,     0.99,     0.04,     0.03,     3.39,     3.20,     0.73,     1.23 , 0
HD_8949,2566591062164908928,  5.9273458,  6.4633679,  5.2375317,  1.2258363,NOT_AVAILABLE,      0,True, 34, 31,8949.fits.csv,OK,  1,     1.06,     0.05,     0.04,     5.36,     5.34,     0.60,     0.79 , 0
HD_89744,804739952015901056,  5.6076026,  5.8704991,  5.1839199,  0.6865792,NOT_AVAILABLE,      0,True, 51, 43,89744.fits.csv,OK,  1,     0.95,     0.06,     0.05,     5.13,     4.32,     1.04,     2.13 , 0
HD_89822,1053778957742409984,  4.9112539,  4.8983765,  4.9332685, -0.0348921,NOT_AVAILABLE,      0,True, 45, 38,89822.fits.csv,VAR,  0,     0.97,     0.05,     0.04,     5.63,     4.93,     2.15,     2.21 , 0
HD_90250,752876916239106304,  6.2005644,  6.7279730,  5.5169525,  1.2110205,NOT_AVAILABLE,      0,True, 28, 25,90250.fits.csv,OK,  1,     1.02,     0.04,     0.04,     3.40,     3.39,     0.59,     0.85 , 0
HD_90277,749214855324239232,  4.6493287,  4.7927356,  4.4078598,  0.3848758,NOT_AVAILABLE,      0,True, 30, 28,90277.fits.csv,ChP,  0,     0.90,     0.08,     0.07,     7.24,     3.98,     2.06,     2.00 , 0
HD_90508,834571523536798848,  6.2775269,  6.5874543,  5.7958035,  0.7916508,NOT_AVAILABLE,      0,True, 27, 26,90508.fits.csv,DMS,  0,     1.02,     0.03,     0.03,     3.81,     3.81,     1.04,     1.35 , 0
HD_91190,1126897477422999936,  4.5967460,  5.0830336,  3.9840710,  1.0989625,NOT_AVAILABLE,      0,True, 34, 31,91190.fits.csv,OK,  1,     0.95,     0.07,     0.05,     6.24,     5.96,     0.95,     0.93 , 0
HD_91204,3890713708401628800,  7.6774182,  7.9861135,  7.1968555,  0.7892580,NOT_AVAILABLE,      0,True, 25, 22,91204.fits.csv,OK,  0,   955.14,     0.19,     0.18,    49.62,    49.62,    71.41,    18.39 , 1
HD_91752,751451124535827584,  6.1871362,  6.3982434,  5.8143101,  0.5839334,NOT_AVAILABLE,      0,True, 30, 30,91752.fits.csv,OK,  1,     1.04,     0.03,     0.04,     3.01,     3.13,     1.71,     1.24 , 0
HD_9269,315300391083213696,  7.7466512,  8.2759686,  7.0580282,  1.2179403,NOT_AVAILABLE,      0,True, 35, 33,9269.fits.csv,OK,  0,     1.97,     0.09,     0.05,     5.83,     5.16,     1.13,     1.54 , 0
HD_9270,2591891443195067264,  3.3828592,  3.9631040,  2.7511570,  1.2119470,NOT_AVAILABLE,      0,True, 32, 31,9270.fits.csv,SAT_DMS,  0,     1.11,     0.12,     0.11,     6.16,     6.11,     3.93,     1.23 , 0
HD_92839,1060005766968901376,  4.9158258,  6.2333145,  3.8020983,  2.4312162,VARIABLE,      0,True, 39, 39,92839.fits.csv,OK,  0,    99.99,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00 , 9
HD_93487,3989999608389935360,  8.4964724,  8.8747635,  7.9342647,  0.9404988,NOT_AVAILABLE,      0,True, 34, 34,93487.fits.csv,OK,  0,     1.30,     0.16,     0.14,    19.75,    10.74,     6.73,     2.63 , 0
HD_9408,509342237530006016,  4.4079986,  4.9154105,  3.7427876,  1.1726229,NOT_AVAILABLE,      0,True,104, 99,9408.fits.csv,OK,  0,     1.09,     0.06,     0.05,     9.99,     9.90,     1.25,     0.82 , 0
HD_94247,849917888362404224,  4.6790328,  5.3776231,  3.8771782,  1.5004449,NOT_AVAILABLE,      0,True, 54, 55,94247.fits.csv,OK,  0,     1.20,     0.13,     0.07,     8.65,     7.73,     1.45,     1.04 , 0
HD_94264,738259665062428416,  3.4941249,  4.1166801,  2.8171751,  1.2995050,NOT_AVAILABLE,      0,True, 22, 21,94264.fits.csv,SAT,  0,     1.11,     0.09,     0.08,     5.78,     5.46,     2.54,     0.83 , 0
HD_94601,3996208310033740160,  4.3839993,  4.4651756,  4.4236379,  0.0415378,NOT_AVAILABLE,      0,True, 27, 22,94601.fits.csv,SAT,  0,     1.01,     0.04,     0.04,     4.83,     4.80,     2.81,     1.55 , 0
HD_94669,778386926033483264,  5.7096066,  6.2759380,  4.9898534,  1.2860847,NOT_AVAILABLE,      0,True, 24, 22,94669.fits.csv,OK,  1,     0.97,     0.05,     0.04,     3.67,     3.51,     0.71,     0.89 , 0
HD_95128,777254360337133312,  4.8665881,  5.1859307,  4.3900690,  0.7958617,NOT_AVAILABLE,      0,True, 26, 26,95128.fits.csv,OK,  1,     0.94,     0.06,     0.05,     5.49,     4.56,     1.13,     1.64 , 0
HD_95241,778542919245424128,  5.8764143,  6.1759162,  5.4066787,  0.7692375,NOT_AVAILABLE,      0,True, 22, 20,95241.fits.csv,BIN,  0,     1.05,     0.04,     0.04,     4.15,     4.04,     1.80,     1.25 , 0
HD_9562,2477891500647336704,  5.6012158,  5.9158878,  5.1116991,  0.8041887,NOT_AVAILABLE,      0,True, 36, 34,9562.fits.csv,OK,  1,     0.96,     0.07,     0.05,     4.91,     4.35,     0.95,     1.46 , 0
HD_96833,779106556394253824,  2.6800301,  3.5629916,  2.2429957,  1.3199959,NOT_AVAILABLE,      0,True, 49, 48,96833.fits.csv,SAT,  0,     0.84,     0.18,     0.13,     4.53,     3.14,     2.51,     2.02 , 0
HD_9826,348020482735930112,  3.9661331,  4.2386155,  3.5156913,  0.7229242,NOT_AVAILABLE,      0,True, 26, 28,9826.fits.csv,SAT,  0,     0.99,     0.05,     0.04,     4.24,     3.71,     0.97,     1.69 , 0
HD_98553,3545597177611374848,  7.3949904,  7.6823854,  6.9289589,  0.7534266,NOT_AVAILABLE,      0,True, 63, 60,98553.fits.csv,OK,  0,   858.44,     0.23,     0.20,    65.56,    65.31,    83.92,    47.63 , 1
HD_9856,2453350744712995584,  5.0356855,  5.6660976,  4.2798018,  1.3862958,NOT_AVAILABLE,      0,True, 35, 33,9856.fits.csv,OK,  0,     1.30,     0.18,     0.10,     8.21,     6.40,     1.81,     1.08 , 0
HD_98744,760904755575841536,  9.1075125,  9.3620148,  8.6856842,  0.6763306,NOT_AVAILABLE,      0,True, 23, 25,98744.fits.csv,OK,  0,  5687.23,     0.53,  3042.86,   110.31,    37.55,    43.37,    27.34 , 1
HD_98824,3970946549349630720,  6.7391639,  7.2593508,  6.0639310,  1.1954198,NOT_AVAILABLE,      0,True, 22, 21,98824.fits.csv,OK,  0,     0.98,     0.04,     0.04,     4.51,     4.47,     0.66,     0.72 , 0
HD_98991,3546303712614228736,  4.9598923,  5.1899586,  4.5902114,  0.5997472,NOT_AVAILABLE,      1,True, 56, 49,98991.fits.csv,BIN,  0,     1.02,     0.03,     0.03,     6.20,     6.19,     0.88,     1.30 , 0
HD_9927,399402894487590144,  3.2095633,  3.9958472,  2.5609930,  1.4348543,NOT_AVAILABLE,      0,True, 25, 24,9927.fits.csv,SAT,  0,     0.99,     0.10,     0.10,     2.46,     2.28,     1.89,     1.34 , 0
HD_99747,862759874936898816,  5.7255063,  5.9232597,  5.3767791,  0.5464807,NOT_AVAILABLE,      0,True, 41, 39,99747.fits.csv,OK,  1,     0.91,     0.08,     0.05,     7.70,     4.62,     1.95,     1.92 , 0
SAO_120412,3654035240588664960,  9.1614666,  9.8890133,  8.3351622,  1.5538511,NOT_AVAILABLE,      0,True, 25, 25,BD+01_2916.fits.csv,ChP,  0,  2123.44,     0.51,     0.45,    56.79,    46.12,    12.52,    48.23 , 1
SAO_126242,1735602988759121920,  9.5357180,  9.8037567,  9.0922489,  0.7115078,NOT_AVAILABLE,      0,True, 51, 51,BD+04_4551.fits.csv,OK,  0,  1783.05,     0.20,     0.18,   103.99,   103.97,     2.01,   136.15 , 1
BD+09_3223,4446275149846884352,  9.0393677,  9.4135151,  8.4743633,  0.9391518,NOT_AVAILABLE,      0,True, 88, 87,BD+09_3223.fits.csv,OK,  0,    99.99,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00 , 9
SAO_102213,4458990005388621952,  8.8684120,  9.2352324,  8.3155336,  0.9196987,NOT_AVAILABLE,      0,True, 79, 79,BD+11_2998.fits.csv,OK,  0,  2288.56,     0.27,     0.29,   143.23,   142.60,     8.37,   184.35 , 1
